"NEQ","NomEntreprise","Adresse","Municipalite","Adresse_Lign3","CodePostal","SecteurActivite","FormeJuridique","lat","long"
1142006205,"Les Chevaliers de Colomb du Conseil de Shawinigan no 1877","1790 109e Rue","Shawinigan (Québec)",NA,"G9P2P5","ACTIVITÉS SOCIALES, COMMUNAUTAIRES","APE",46.516933,-72.757386
1143218288,"Fondation Santé MRC Maskinongé","450 2e Rue","Louiseville (Québec)",NA,"J5V1V3","-","APE",46.255306,-72.932118
1179337002,"La porte ouverte - Église de Christ","6157 rue Corbeil","Trois-Rivières (Québec)",NA,"G8Z4P8","Église","APE",46.327542,-72.593278
1179379186,"Mauricie Arts Vivants","2530 ch. Saint-Édouard","Saint-Mathieu-du-Parc (Québec)",NA,"G0X1N0","Mauricie Arts Vivants organise un festival pluridisciplinaire, sensibilise les publics aux arts vivants contemporain et offre des ateliers de médiation culturelle","APE",46.602096,-72.953907
1148207609,"CLUB ANOWEPO","34 car. Roberval","La Tuque (Québec)",NA,"G9X1Z4","CLUB CHASSE ET PÊCHE","APE",47.455436,-72.774046
1143216654,"MANOIR JESUS-MARIE INC.","1 -25,rue Saint-Joseph","Maskinongé (Québec)","Canada","J0K1N0","LOCATION DE LOYERS POUR PERSONNES RETRAITÉES & À FAIBLES REVENUS","APE",46.226182,-73.015664
1179218269,"Fédérations des associations de personnes diabétiques du Québec (FAPDQ)","575 rue du Père-Daniel","Trois-Rivières (Québec)",NA,"G9A5Z7","Organismes de coopération et d'entraide mutuel des associations régionales de personnes diabétiques","APE",46.332432,-72.556759
1179471801,"Service de transport adapté et collectif MRC des Chenaux","630 rue Principale","Saint-Luc-de-Vincennes (Québec)",NA,"G0X3K0","Service de transport adapté et collectif","APE",46.496996,-72.420015
1179604740,"PLATEFORME D'ACTIONS SOCIALES ET SOLIDAIRES POUR LE VINGT-ET-UNIÈME SIÈCLE","4000 rue Madeleine-Roy","Trois-Rivières (Québec)",NA,"G8V0J4","Réalisation de projets favorisant les relations économiques, politiques et sociales entre le Canada francophone et les juridictions francophones de la région Caraïbe.","APE",46.3863,-72.5054
1179209300,"Club de basketball Rebond inc.","501 rue des Érables","Trois-Rivières (Québec)",NA,"G8T5J2","PROMOTION DU BASKET-BALL","APE",46.3777,-72.525649
1179618302,"Gazelles Zell'lées","150 rang du Village-Champlain","Sainte-Geneviève-de-Batiscan (Québec)",NA,"G0X2R0","activités sociales promouvoir la condition physique des femmes au Québec","APE",46.488233,-72.32505
1179653960,"Sports athlètes sourds et adaptés","3077 boul. Saint-Louis","Trois-Rivières (Québec)",NA,"G8Z2P3","-","APE",46.363698,-72.558762
3379363354,"Clinique respiratoire de la Mauricie","230-700 boul. Thibeau","Trois-Rivières (Québec)",NA,"G8T7A1","Clinique pour problèmes respiratoires (partage des dépenses communes des médecins)","ASS",46.406946,-72.576019
1179667531,"Regroupement des gens d'affaires du secteur Grand-Mère","626 av. de Grand-Mère","Shawinigan (Québec)",NA,"G9T2H5","Revitalisation économique du secteur Grand-Mère","APE",46.614901,-72.692536
1142237297,"LOISIRS DE BATISCAN INC.","181 rue de la Salle","Batiscan (Québec)",NA,"G0X1A0","LOISIR / SPORT ET CULTURE","APE",46.497869,-72.255958
1179648564,"Fondation Inesma","605 rue du Parc-Industriel","Shawinigan (Québec)",NA,"G9N6T5","-","APE",46.509274,-72.71294
1179429171,"Le Club des anciennes voitures de Trois-Rivières","2380 boul. Thibeau","Trois-Rivières (Québec)",NA,"G8T1E9","Rencontres d'amateurs de voitures anciennes","APE",46.41154,-72.57763
1142863696,"Fondation prévention du suicide Accalmie","W-1900 RUE Royale","Trois-Rivières (Québec)",NA,"G9A4K9","FONDATIONS","APE",46.338498,-72.546579
1166914698,"ADO-THÈCLE","301, RUE SAINT-JACQUES","SAINTE-THÈCLE (QUÉBEC)",NA,"G0X3G0","CRÉER ET GÉRER AVEC LES JEUNES, EN FONCTION D'UNE DÉMARCHE D'ÉDUCATION POPULAIRE UN MILIEU DE VIE COMPLÉMENTAIRE À LA FAMILLE , À L'ÉCOLE, AU TRAVAIL ET AUX LOISIRS.","APE",46.815055,-72.507698
1179411716,"Projet Nöktanbul","181 rue de la Salle","Batiscan (Québec)",NA,"G0X1A0","Médiation culturelle des arts vivants, visuels et médiatiques auprès de la population de la MRC des Chenaux.","APE",46.497869,-72.255958
1179350476,"Soins quantiques","3-2343 5e Avenue","Trois-Rivières (Québec)",NA,"G8Z3A2","soins d'énergie","APE",46.350954,-72.556083
1179238390,"Troupe de théâtre Les Beaux-Parlants","279 128e Rue","Shawinigan (Québec)",NA,"G9P4A1","Regrouper des personnes passionnées de théâtre qui désirent participer au développement, à l’organisation et à la promotion de divers projets reliés aux arts de la scène. Offrir et présenter des productions de théâtre amateur.","APE",46.518526,-72.738186
1179635819,"Aféas St-Zéphirin","341 rue Desbiens","La Tuque (Québec)",NA,"G9X2H8","-","APE",47.446542,-72.776909
1179300851,"14834950 CANADA ASSOCIATION","4612 rue Denault","Trois-Rivières (Québec)",NA,"G9A0B8","Services relatif au travail, à l'emploi et à l'immigration.","APE",46.330339,-72.575714
1179672614,"MOUVEMENT TROIS-RIVIÈRES (M3R)","40 rue Nicol","Trois-Rivières (Québec)",NA,"G9A3B8","parti politique municipal","APE",46.315948,-72.565867
3379231114,"ASSOCIATION DES PROPRIÉTAIRES DU LAC À LA PERCHAUDE DE SHAWINIGAN","421 ch. de l'Érablière","Shawinigan (Québec)",NA,"G9R1V7","Association de propriétaires riverains voué à la préservation du lac et de son environnement","ASS",46.634618,-72.847155
1179234910,"Environnement Inextremis","1433 boul. De Lanaudière","Sainte-Anne-de-la-Pérade (Québec)",NA,"G0X2J0","-","APE",46.592845,-72.127384
1179626214,"L'Arantèle","253 ch. de la Rivière","Saint-Mathieu-du-Parc (Québec)",NA,"G0X1N0","Contribuer au rayonnement de la danse contemporaine en région par la recherche, création et production d'oeuvres originales, médiation culturelle, des ateliers et formations artistiques liés aux projets de l’organisme.","APE",46.612318,-72.927786
1179545406,"Rando Montauban","205 rte de la Traverse","Notre-Dame-de-Montauban (Québec)",NA,"G0X1W0","Aménagement, entretien et gestion de sentiers pédestres","APE",46.8788,-72.313607
1179667754,"Afeas Sainte-Madeleine","1200 rue des Pruniers","Trois-Rivières (Québec)",NA,"G8V2E7","association féminines et actions sociales","APE",46.405869,-72.495438
3379651469,"LIENS DE PAIX","1810 rue J.-A.-Mongrain","Trois-Rivières (Québec)",NA,"G8Y2C1","Nous ferons des activités culturelles, sportives et sociales","ASS",46.360784,-72.599397
1168693050,"La Fabrique de la paroisse de Sainte-Élisabeth","51 rue Principale","Sainte-Geneviève-de-Batiscan (Québec)",NA,"G0X2R0","Exercice de la religion catholique Romaine","APE",46.530061,-72.338936
1179475968,"Syndicat des travailleurs et travailleuses des Postes STTP (Section de la Mauricie)","325A rue Saint-Laurent","Trois-Rivières (Québec)",NA,"G8T6G9","-","APE",46.370238,-72.524133
1179434320,"Studio de Danse Artium","710 rue Brosseau","Trois-Rivières (Québec)",NA,"G9A6J1","École de Danse","APE",46.322004,-72.577023
1179433108,"ENSEMBLE Mauricie / Centre du Québec","4-390 rue Michel-Lemay","Trois-Rivières (Québec)",NA,"G8W2P6","Soutenir avec créativité les organismes communautaire de la région œuvrant en diminution de la pauvreté et des inégalités socioéconomiques.","APE",46.379253,-72.554519
1179412003,"CLUB RADIO AMATEUR COUREURS DES BOIS (C.R.A.C.D.B)","164 ch. du Lac-Mauser","La Tuque (Québec)",NA,"G0X3P0","ASS. ET CLUBS COMMUNAUTAIRES, SOCIAUX, CULTURELS","APE",47.379316,-72.66833
1143285626,"MARINA DE TROIS-RIVIERES INC.","ILE ST-QUENTIN CP 11","TROIS-RIVIÈRES QC",NA,"G9A5E3","SERVICES NAUTIQUES","APE",46.341824,-72.540504
1179601993,"Les Terres d'Éliasgoth évènementiel","470 rang Saint-Pierre N","Hérouxville (Québec)",NA,"G0X1J0",NA,"APE",46.679847,-72.622292
1180230626,"Association des résidents du chemin des colibris","7 ch. des Colibris","La Tuque (Québec)",NA,"G0X1R0","-","APE",47.506651,-72.780324
1180238744,"Fondation Famille Baril","1500 rue Trudel","Shawinigan (Québec)",NA,"G9N0A2","OBNL - Soutenir les milieux scolaires du secteur dans les besoin alimentaires et autres, destinés aux enfants","APE",46.55695,-72.746773
1180304520,"Fonds Gérard-Morin","50 av. Saint-Laurent","Louiseville (Québec)",NA,"J5V1J4",NA,"APE",46.256765,-72.941494
1180184856,"FONDATION E.S.D.R.","300 7e Rue","Shawinigan (Québec)",NA,"G9T4M7",NA,"APE",46.613301,-72.690197
1180241102,"Maurice et Maurice","600 ch. des Daniel","Shawinigan (Québec)",NA,"G0X1L0","-","APE",46.610369,-72.65541
1180363807,"Équipe SQ AAA","1560 rue de Rome","Trois-Rivières (Québec)",NA,"G8W0A5","Équipe de hockey amateur","APE",46.383494,-72.566701
1144194785,"La Fabrique de la paroisse de Saint-Frère-André","50 av. Saint-Laurent","Louiseville (Québec)",NA,"J5V1J4","SOUTIEN À L'EXERCICE RELIGION CATHOLIQUE ROMAINE, MAINTIEN ACTES DU CULTE","APE",46.256765,-72.941494
1180222607,"Shawifestival","11 ch. de la Glacière","Shawinigan (Québec)",NA,"G9T5K4","Conception de festival musicale et brassicole","APE",46.626496,-72.680671
1142116863,"CAE LAPRADE TROIS-RIVIÈRES INC.","544 rue des Forges","Trois-Rivières (Québec)",NA,"G9A2H5","AUTRES SOCIÉTÉS DE FINANCEMENT DES ENTREPRISES","APE",46.342596,-72.545997
1179890943,"CEE UQTR","3351 boul. des Forges","Trois-Rivières (Québec)",NA,"G8Z4M3","Association étudiante à but non-lucratif","APE",46.348038,-72.57778
1179804696,"CLUB DES PASSIONNÉS DE VÉHICULES LA TUQUE HOTWHEELS","147 rue Bostonnais","La Tuque (Québec)",NA,"G9X2G1","ASSOCIATION DE PASSIONNÉS DE VÉHICULES","APE",47.45258,-72.777282
3348402515,"CLUB D'ASTRONOMIE JUPITER","120 rue de Mère-Gamelin","Trois-Rivières (Québec)",NA,"G8T1X8","OBSERVATION DU CIEL","ASS",46.386183,-72.542652
3346797379,"ASSOCIATION DES PROPRIÉTAIRES DU LAC À LA PÊCHE","471 ch. de la Chapelle","Saint-Mathieu-du-Parc (Québec)",NA,"G0X1N0","PROMOUVOIR ET DÉFENDRE LES INTÉRÊTS DES MEMBRES PROPRIÉTAIRES DU PETIT LAC À LA PÊCHE DE ST-MATHIEU DU PARC. REPRÉSENTER LES MEMBRES PROPRIÉTAIRES ...","ASS",46.559007,-72.944525
1180001225,"Église Chrétienne Porte des Cieux","855 RUE de Foye","Trois-Rivières (Québec)",NA,"G9A3M3","-","APE",46.354198,-72.550957
1179884219,"Club de soccer adulte de La Tuque","442 rue Saint-Louis","La Tuque (Québec)",NA,"G9X2W9","-","APE",47.442784,-72.782452
1179940987,"Alliance Nomad.tv","1923 rue Saint-Jacques","Shawinigan (Québec)",NA,"G9N4A7","-","APE",46.561234,-72.746301
1180035603,"Jeunesse Sportive de Judo","80 rue Gatineau","Trois-Rivières (Québec)",NA,"G8T1T6","-","APE",46.385588,-72.546574
1179929451,"AA DISTRICT 89-01 TROIS-RIVIÈRES-LAVIOLETTE","1322 rue Sainte-Julie","Trois-Rivières (Québec)",NA,"G9A1Y6","-","APE",46.351176,-72.549878
1180060395,"Fondation proches aidants de l'Énergie","1660 10e Avenue","Shawinigan (Québec)",NA,"G9T5M8","Collecte / levée de fonds en vue d’être redonné à d’autres organismes de bienfaisance","APE",46.607587,-72.709963
1180077381,"Harmonie de Francheville","2821 rue Arthur-Guimont","Trois-Rivières (Québec)",NA,"G8Z2J8","Orchestre composé d'instruments à vent, de cuivres et de percussions, interprété par des musiciens amateurs.","APE",46.342658,-72.568907
1180066962,"AFEAS Marie-Médiatrice","379 rue Brown","La Tuque (Québec)",NA,"G9X2W3",NA,"APE",47.444981,-72.782212
1179890539,"Communauté partage","620 rue Barkoff","Trois-Rivières (Québec)",NA,"G8T2A2","Support affectif, spirituel et fraternel aux membres de la communauté.","APE",46.379567,-72.551255
1179822375,"Syndicat des employées du centre d'accueil Les Chutes","5000 av. Albert-Tessier","Shawinigan (Québec)",NA,"G9N8P9",NA,"APE",46.572884,-72.732884
1140844342,"REGROUPEMENT DES GENS D'AFFAIRES DU CENTRE-VILLE DE SHAWINIGAN INC.","1250 av. de la Station","Shawinigan (Québec)",NA,"G9N8K9","ASSOCIATION DANS UN BUT D'ENTRAIDE DE MUTUELLE DES GENS D'AFFAIRES ÉTUDIER, PROMOUVOIR, PROTÉGER ET DÉVELOPPER LES INTÉRÊTS SOCIAUX ET PRO.","APE",46.545617,-72.749825
1180040488,"Association des résidents et amis du rang Armstrong et de la rivière aux Écorces.","590 rang Armstrong","Saint-Alexis-des-Monts (Québec)",NA,"J0K1V0","-","APE",46.462909,-73.221365
1180083439,"Les Hémioles, Atelier de musique baroque","266 rue du Sanctuaire","Trois-Rivières (Québec)",NA,"G8T4W9",NA,"APE",46.374795,-72.508021
1179753851,"Guilde Au fil des Trois-Rivières","5440 boul. des Chenaux","Trois-Rivières (Québec)",NA,"G8Y5S5","Guilde de courtepointières","APE",46.369939,-72.593841
1180126493,"Club de badminton Pats Élite","1470 av. Simone-G.-Murray","Shawinigan (Québec)",NA,"G9P5L6",NA,"APE",46.499601,-72.729549
1179776589,"Dek Hockey Saint-Édouard-De-Maskinongé (LDSE)","3730 ch. du Ruisseau-Plat","Saint-Édouard-de-Maskinongé (Québec)",NA,"J0K2H0","Ligue de Dek Hockey","APE",46.307118,-73.170696
1142309617,"ESPACE MAURICIE","1800 rue Saint-Paul","Trois-Rivières (Québec)",NA,"G9A1J7","ORGANISME COMMUNAUTAIRE BUT NON LUCRATIF AYANT POUR MANDAT DE PRÉVENIR ETC.","APE",46.357844,-72.549157
1166383209,"COOPÉRATIVE DE SOLIDARITÉ EN HABITATION DE SAINT-JEAN-DES-PILES","1531 ch. de Saint-Jean-des-Piles","Shawinigan (Québec)",NA,"G0X2V0","-","COP",46.691199,-72.740351
1180003726,"Association de la Vallée Mercier","58 rue du Domaine-Morency","La Tuque (Québec)",NA,"G9X3N7",NA,"APE",47.460925,-72.765404
1160012051,"CLASSIQUE INTERNATIONALE DE CANOTS DE LA MAURICIE INC.","253 3e rue de la Pointe","Shawinigan (Québec)",NA,"G9N1H5","ORGANISER UNE COMPÉTITION DE CANOTS LONG PARCOURS","APE",46.539249,-72.745456
1180098841,"Espaces Flavie","1-21 rue Fusey","Trois-Rivières (Québec)",NA,"G8T2T3",NA,"APE",46.363019,-72.530947
1179895942,"LA SOCIETÉ DES PRÊTS ET BOURSES D'ÉTUDES DE SHAWINIGAN INC.","4053 rue Thibaudeau","Shawinigan (Québec)",NA,"G9N7V7","-","APE",46.574345,-72.753536
3380119985,"Association Des Etudiants Sénégalais De Trois-Rivières (AESTR)","878 rue Sainte-Angèle","Trois-Rivières (Québec)",NA,"G9A1M8","-","ASS",46.350265,-72.542337
1180105042,"Renaissance OBNL","70 ch. Bernier","Saint-Boniface (Québec)",NA,"G0X2L0","-","APE",46.52279,-72.809785
1179969838,"AM3R","184 rue Michener","Trois-Rivières (Québec)",NA,"G8T1V9","-","APE",46.388238,-72.538558
1179742631,"Ferme Chrysalide","399 3e Rang","Saint-Étienne-des-Grès (Québec)",NA,"G0X2P0","L'objectif de la ferme est d'offrir un environnement d'apprentissage pour des personnes vivant avec une déficience intellectuelle ou un trouble du spectre de l’autisme (DI-TSA) dans la région de Trois-Rivières.","APE",46.400761,-72.739761
1179943932,"Loisirs Camping Lac et Forêt","131 12e avenue du Lac-Croche S","Sainte-Thècle (Québec)",NA,"G0X3G0","Comité des loisirs d'un camping","APE",46.83984,-72.489644
1180152168,"Club de Soccer sur Table Mauricie","326 rue du Parc","Trois-Rivières (Québec)",NA,"G8V1N4",NA,"APE",46.394408,-72.540708
1180141526,"Alliance pour les jumeaux numériques Canada France","1250 av. de la Station","Shawinigan (Québec)",NA,"G9N8K9","-","APE",46.545617,-72.749825
1179880621,"Loisirs des deux rivières","28 rue Saint-Gérard","Saint-Stanislas (Québec)",NA,"G0X3E0","-","APE",46.615614,-72.386944
1180004351,"Animation NDA JAM","564 rue Principale","Notre-Dame-de-Montauban (Québec)",NA,"G0X1W0","Festival","APE",46.87669,-72.309913
1180170277,"Association du Lac Carufel","241 ch. du Lac-Carufel","Saint-Alexis-des-Monts (Québec)",NA,"J0K1V0","Regroupement de résidents","APE",46.462405,-73.14352
1163420525,"CAISSE DESJARDINS DE L'OUEST DE LA MAURICIE","75 avenue Saint-Laurent","Louiseville (Québec)",NA,"J5V1J6","COOPÉRATIVE DE SERVICES FINANCIERS","COP",46.255839,-72.942266
1180263239,"Fondation d'éducation d'enseignement et de recherche de rhumatologie Trois-Rivières","201-1920 RUE Bellefeuille","Trois-Rivières (Québec)",NA,"G9A3Y2",NA,"APE",46.332213,-72.560189
1180295421,"COOPÉRATIVE PSYCHOSOCIALE INTERLUDE","491 rue Bonaventure","Trois-Rivières (Québec)",NA,"G9A2B6","Services de relation d'aide en travail social et psychologie en coopérative","COP",46.34418,-72.544133
1180587280,"Coopérative de Solidarité Les Affranchis","141 rue du Lac-Bellerive","Saint-Élie-de-Caxton (Québec)",NA,"G0X2N0","Atelier de Sérigraphie et impression sur textile","COP",46.496175,-72.907936
1180532799,"ASAP UQTR","3351 boul. des Forges","Trois-Rivières (Québec)",NA,"G8Z4M3",NA,"APE",46.348038,-72.57778
3380347248,"Association de soccer des Chenaux","161 rue Gamelin","Sainte-Anne-de-la-Pérade (Québec)",NA,"G0X2J0","Mise sur pied d'équipes de soccer qui jouent autant au niveau récréatif que compétitif","ASS",46.565422,-72.203782
1180609738,"FONDATION LOISIR POUR TOUS","5-1040 rue De Mézy","Trois-Rivières (Québec)",NA,"G8T7E8","-","APE",46.390692,-72.556502
1180452592,"Kinésiologue Solidaire","880 place Boland","Trois-Rivières (Québec)",NA,"G8Z4H2",NA,"APE",46.340009,-72.57996
1180652001,"ACTIVITÉS CAMPING LAC MORIN","1430 rang Saint-Flavien","Notre-Dame-du-Mont-Carmel (Québec)",NA,"G0X3J0","Organisation et maintien des activités sociales, sportives ou culturelles","APE",46.470081,-72.677666
1148187546,"FONDATION FUSÉE","655 rue de la Poudrière","Shawinigan (Québec)",NA,"G0X1L0","AIDE AUX ENFANTS HANDICAPÉS","APE",46.578941,-72.692509
1147946942,"LES CUISINES COLLECTIVES DE FRANCHEVILLE","145 B-1060 RUE Saint-François-Xavier","Trois-Rivières (Québec)",NA,"G9A1R8","EDUCATION POPULAIRE/ALIMENTATION","APE",46.350513,-72.545365
1180543614,"BisouXx BisouXx de Camélia","4140 boul. Rigaud","Trois-Rivières (Québec)",NA,"G8Y2A2","-","APE",46.354328,-72.593722
1180569478,"Logement familial LUDIQ","391 rue Principale","Batiscan (Québec)",NA,"G0X1A0","-","APE",46.487915,-72.257005
1180620743,"EXCELENCIA CANADA","1420 4e Rue","Trois-Rivières (Québec)",NA,"G8Y2W1","REUNIONS DE PRIERE, REUNIONS DE LOUANGE ET D'ADORATION, TENUE DE CULTES, PARTAGE DE LA PAROLE DE DIEU, EVANGELISATION, FAIRE DES OEUVRES DE CHARITE (EX: DISTRIBUTION ALIMENTAIRE AUX ITINERANTS)","APE",46.359341,-72.588758
1180634181,"Montée La Tuque","126 rue Montcalm","La Tuque (Québec)",NA,"G9X0B6",NA,"APE",47.422435,-72.79192
3380617715,"GROUPE IVOIRIEN D’ENTRAIDE CORDIALE (GIEC)","21-850 rue Guilbert","Trois-Rivières (Québec)",NA,"G8T5T7","Les membres mutualisent leurs forces et s'entraident mutuellement.","ASS",46.389054,-72.549159
1180221047,"Association des propriétaires de chiens de Trois-Rivières","5350 rue de Nantes","Trois-Rivières (Québec)",NA,"G8Y3X2","-","APE",46.34233,-72.603831
3380687999,"Association PPNO","4051 ch. de la Rivière-Pierriche","La Tuque (Québec)",NA,"G0X1R0","Promouvoir et parrainer la reconstruction du pont de la route du Relais 22 milles auprès des instances gouvernementales (MRC, MFFP). Accès est-ouest important pour les villégiateurs, propriétaires, quadistes, et motoneigistes.","ASS",47.878834,-73.181734
1180701097,"12 femmes dans le bois","40 ch. Lafrenière","Shawinigan (Québec)",NA,"G9T5K5","-","APE",46.654351,-72.709258
